category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
normal vocab,37,"Resample datasets in /raw to size [128, 128, 64] and spacing [1.0, 1.0, 2.0]. Output: /res.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/raw/MRI"", ""input_folder_T2_MRI"": ""/raw/MRI_T2"", ""input_folder_CBCT"": ""/raw/CBCT"", ""input_folder_T2_CBCT"": ""/raw/CBCT_T2"", ""input_folder_Seg"": ""/raw/Seg"", ""input_folder_T2_Seg"": ""/raw/Seg_T2"", ""output_folder"": ""/res"", ""resample_size"": [128, 128, 64], ""spacing"": [1.0, 1.0, 2.0], ""center"": true}","{""input_folder_MRI"": ""/raw"", ""output_folder"": ""/res"", ""resample_size"": [128, 128, 64], ""spacing"": [1.0, 1.0, 2.0]}","{""input_folder_MRI"": ""/raw"", ""output_folder"": ""/res"", ""resample_size"": ""[128, 128, 64]"", ""spacing"": ""[1.0, 1.0, 2.0]""}",0.3,False,"'input_folder_MRI': expected '/raw/MRI', got '/raw'; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: center"
normal vocab,38,TMJ Cropping from CBCT /cbct_path and MRI /mri_path. Segs: /seg_path. Model: /tmj_mod. Out: /tmj_crop. Temp: /tmj_tmp.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}","{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}","{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}",1.0,True,
normal vocab,39,Pre-ASO CBCT preprocessing on /input_scans. Model: /aso_model. Out: /output_scans. Log: /log_aso. DCMInput: false.,pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}","{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}","{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}",1.0,True,
normal vocab,40,"Pre-ASO IOS for teeth 2,3,4. Input: /ios_in, Gold: /ios_gold, Out: /ios_out. Jaw: Lower, Occlusion: true. Log: /ios_pre.log",pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": [""2"", ""3"", ""4""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}","{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": ""2,3,4"", ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}","{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": [""2"", ""3"", ""4""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}",1.0,True,
normal vocab,41,"Semi-ASO CBCT alignment. Input: /in, Reference: /ref, Out: /out. Landmarks: A,B,C.",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": [""A"", ""B"", ""C""]}","{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": ""A B C""}","{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": [""A"", ""B"", ""C""]}",1.0,True,
normal vocab,42,"Semi-ASO IOS alignment. Input: /in, Gold: /gold, Out: /out. Landmarks: L1,L2. Jaw: Upper, Occlusion: false. Log: /log.txt",semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": [""L1"", ""L2""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}","{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": ""L1,L2"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}","{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": [""L1"", ""L2""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}",1.0,True,
normal vocab,43,Run flexible registration on surface /meshes/upper_jaw.vtk with curve patches. Output folder: /meshes/registered/,flexreg,flexreg,True,"{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}","{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}","{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}",1.0,True,
normal vocab,44,Can you do patch-based deformable registration on /scans/dental_surface.stl? Use the delete patch type. Save to /scans/flexreg_result/,flexreg,flexreg,True,"{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}","{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}","{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}",1.0,True,
normal vocab,45,Segment dental structures from CBCT folder /data/study_cohort/ using models /opt/nnunet/dental/. Output to /data/study_cohort/segmentations/. Log to /data/study_cohort/seg_log.txt,batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/data/study_cohort/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""models_folder"": ""/opt/nnunet/dental/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}","{""input_folder"": ""/data/study_cohort/"", ""models_folder"": ""/opt/nnunet/dental/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}","{""input_folder"": ""/data/study_cohort/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""models_folder"": ""/opt/nnunet/dental/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}",1.0,True,
normal vocab,46,Can you process multiple CBCT scans for dental segmentation? Scans are in /hospital/dental_clinic/cbct_archive/. Models: /hospital/models/teeth_seg/. Results folder: /hospital/dental_clinic/auto_seg/. Log: /hospital/dental_clinic/process.log,batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}","{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}","{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}",1.0,True,
