category,index,query,expected_tool,predicted_tool,tool_correct,expected_params,predicted_params_raw,predicted_params_converted,param_accuracy,params_perfect,param_errors
normal vocab,17,Crop TMJ region using nnUNet model /models/tmj from CBCT /data/cbct and MRI /data/mri with segmentations /data/seg. Output to /tmj_out. Log to /tmp/tmj.log,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/tmp/tmj.log""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/tmp/tmj.log""}","{""cbct_folder"": ""/data/cbct"", ""mri_folder"": ""/data/mri"", ""seg_folder"": ""/data/seg"", ""output_folder"": ""/tmj_out"", ""model_folder"": ""/models/tmj"", ""tmp_folder"": ""/tmp/tmj.log""}",1.0,True,
normal vocab,18,Preprocess CBCT scans in /raw for ASO. Use model /models/aso_pre. Output to /preprocessed. Temp log: /tmp/aso.log. DCMInput: true.,pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/raw"", ""output_folder"": ""/preprocessed"", ""model_folder"": ""/models/aso_pre"", ""temp_folder"": ""/tmp/aso.log"", ""DCMInput"": true}","{""input"": ""/raw"", ""output_folder"": ""/preprocessed"", ""model_folder"": ""/models/aso_pre"", ""temp_folder"": ""/tmp/aso.log"", ""DCMInput"": true}","{""input"": ""/raw"", ""output_folder"": ""/preprocessed"", ""model_folder"": ""/models/aso_pre"", ""temp_folder"": ""/tmp/aso.log"", ""DCMInput"": true}",1.0,True,
normal vocab,19,"Orient IOS scans in /ios_raw for tooth 14,15,16. Gold standard: /gold/ios. Output: /ios_oriented. Jaw: Upper, Occlusion: false. Log: /logs/pre_aso.log",pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/ios_raw"", ""gold_folder"": ""/gold/ios"", ""output_folder"": ""/ios_oriented"", ""list_teeth"": [""14"", ""15"", ""16""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/logs/pre_aso.log""}","{""input_folder"": ""/ios_raw"", ""gold_folder"": ""/gold/ios"", ""output_folder"": ""/ios_oriented"", ""list_teeth"": ""14,15,16"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/logs/pre_aso.log""}","{""input_folder"": ""/ios_raw"", ""gold_folder"": ""/gold/ios"", ""output_folder"": ""/ios_oriented"", ""list_teeth"": [""14"", ""15"", ""16""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/logs/pre_aso.log""}",1.0,True,
normal vocab,20,"Semi-auto orientation of CBCT /scans using gold /gold_std. Landmarks: Nasion,Sella,Porion. Output: /oriented_cbct",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/scans"", ""gold_folder"": ""/gold_std"", ""output_folder"": ""/oriented_cbct"", ""list_landmark"": [""Nasion"", ""Sella"", ""Porion""]}","{""input"": ""/scans"", ""gold_folder"": ""/gold_std"", ""output_folder"": ""/oriented_cbct"", ""list_landmark"": ""Nasion Sella Porion""}","{""input"": ""/scans"", ""gold_folder"": ""/gold_std"", ""output_folder"": ""/oriented_cbct"", ""list_landmark"": [""Nasion"", ""Sella"", ""Porion""]}",1.0,True,
normal vocab,21,"Semi-auto orient IOS in /data/ios using landmarks L1,L2,L3. Reference: /data/ref. Output: /data/out. Jaw: Lower, Occlusion: true. Log: /data/log.txt",semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/ref"", ""output_folder"": ""/data/out"", ""list_landmark"": [""L1"", ""L2"", ""L3""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/data/log.txt""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/ref"", ""output_folder"": ""/data/out"", ""list_landmark"": ""L1,L2,L3"", ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/data/log.txt""}","{""input_folder"": ""/data/ios"", ""gold_folder"": ""/data/ref"", ""output_folder"": ""/data/out"", ""list_landmark"": [""L1"", ""L2"", ""L3""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/data/log.txt""}",1.0,True,
normal vocab,22,"Detect landmarks 21,22,23 on CBCT /patient/vol.nrrd. Models in /models/ali. Save to /results. Temp in /tmp/ali. DCMInput: false.",ali_cbct,ali_cbct,True,"{""input"": ""/patient/vol.nrrd"", ""dir_models"": ""/models/ali"", ""lm_type"": [""21"", ""22"", ""23""], ""output_dir"": ""/results"", ""temp_fold"": ""/tmp/ali"", ""DCMInput"": false}","{""input"": ""/patient/vol.nrrd"", ""dir_models"": ""/models/ali"", ""lm_type"": ""21,22,23"", ""output_dir"": ""/results"", ""temp_fold"": ""/tmp/ali"", ""DCMInput"": false}","{""input"": ""/patient/vol.nrrd"", ""dir_models"": ""/models/ali"", ""lm_type"": [""21"", ""22"", ""23""], ""output_dir"": ""/results"", ""temp_fold"": ""/tmp/ali"", ""DCMInput"": false}",1.0,True,
normal vocab,23,ALI IOS on mesh /mesh/input.vtk with models /models/ios. Landmarks: 1 2. Teeth: 3 4. Output: /out. Log: /out/log.txt,ali_ios,ali_ios,True,"{""input"": ""/mesh/input.vtk"", ""dir_models"": ""/models/ios"", ""lm_type"": [""1"", ""2""], ""teeth"": [""3"", ""4""], ""output_dir"": ""/out"", ""log_path"": ""/out/log.txt""}","{""input"": ""/mesh/input.vtk"", ""dir_models"": ""/models/ios"", ""lm_type"": ""1 2"", ""teeth"": ""3 4"", ""output_dir"": ""/out"", ""log_path"": ""/out/log.txt""}","{""input"": ""/mesh/input.vtk"", ""dir_models"": ""/models/ios"", ""lm_type"": [""1"", ""2""], ""teeth"": [""3"", ""4""], ""output_dir"": ""/out"", ""log_path"": ""/out/log.txt""}",1.0,True,
normal vocab,24,Segment skull structures Maxilla and Mandible from /in/cbct using /models/amasss. Save to /out/seg. Temp: /out/tmp,amasss_cli,amasss_cli,True,"{""inputVolume"": ""/in/cbct"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Maxilla,Mandible"", ""output_folder"": ""/out/seg"", ""temp_fold"": ""/out/tmp""}","{""inputVolume"": ""/in/cbct"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Maxilla,Mandible"", ""output_folder"": ""/out/seg"", ""temp_fold"": ""/out/tmp""}","{""inputVolume"": ""/in/cbct"", ""modelDirectory"": ""/models/amasss"", ""skullStructure"": ""Maxilla,Mandible"", ""output_folder"": ""/out/seg"", ""temp_fold"": ""/out/tmp""}",1.0,True,
normal vocab,25,Register CBCT T1 /t1 to T2 /t2. Reg type: CB. Output: /reg_output. Temp: /reg_tmp. DCMInput: true.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/t1"", ""t2_folder"": ""/t2"", ""reg_type"": ""CB"", ""output_folder"": ""/reg_output"", ""DCMInput"": true, ""temp_folder"": ""/reg_tmp"", ""mask_folder_t1"": ""None""}","{""t1_folder"": ""/t1"", ""t2_folder"": ""/t2"", ""reg_type"": ""CB"", ""output_folder"": ""/reg_output"", ""DCMInput"": true, ""temp_folder"": ""/reg_tmp""}","{""t1_folder"": ""/t1"", ""t2_folder"": ""/t2"", ""reg_type"": ""CB"", ""output_folder"": ""/reg_output"", ""DCMInput"": true, ""temp_folder"": ""/reg_tmp""}",0.857,False,Missing: mask_folder_t1
normal vocab,26,"IOS Registration T1: /s1, T2: /s2. Model: /mod/reg. Output: /aligned. Log: /aligned/reg.log. Mode: Auto_IOS",areg_ios,areg_ios,True,"{""T1"": ""/s1"", ""T2"": ""/s2"", ""output"": ""/aligned"", ""model"": ""/mod/reg"", ""log_path"": ""/aligned/reg.log"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/s1"", ""T2"": ""/s2"", ""output"": ""/aligned"", ""model"": ""/mod/reg"", ""log_path"": ""/aligned/reg.log"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/s1"", ""T2"": ""/s2"", ""output"": ""/aligned"", ""model"": ""/mod/reg"", ""log_path"": ""/aligned/reg.log"", ""areg_mode"": ""Auto_IOS""}",1.0,True,
normal vocab,27,"AutoCrop3D: Scans at /vol, Markers at /vol/m.json. Output: /vol/crop. Box size: false. Log: /vol/crop.log",autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/vol"", ""path_ROI_file"": ""/vol/m.json"", ""output_path"": ""/vol/crop"", ""box_Size"": false, ""logPath"": ""/vol/crop.log""}","{""scan_files_path"": ""/vol"", ""path_ROI_file"": ""/vol/m.json"", ""output_path"": ""/vol/crop"", ""box_Size"": false, ""logPath"": ""/vol/crop.log""}","{""scan_files_path"": ""/vol"", ""path_ROI_file"": ""/vol/m.json"", ""output_path"": ""/vol/crop"", ""box_Size"": false, ""logPath"": ""/vol/crop.log""}",1.0,True,
normal vocab,28,Apply matrix to /pat/scan.nii.gz from /pat/mat. Reference: /pat/ref.nii.gz. Output: /pat/out. Log: /pat/log. is_seg: true. fromAreg: true.,automatrix,automatrix,True,"{""input_patient"": ""/pat/scan.nii.gz"", ""input_matrix"": ""/pat/mat"", ""reference_file"": ""/pat/ref.nii.gz"", ""fromAreg"": true, ""output_folder"": ""/pat/out"", ""log_path"": ""/pat/log"", ""is_seg"": true}","{""input_patient"": ""/pat/scan.nii.gz"", ""input_matrix"": ""/pat/mat"", ""reference_file"": ""/pat/ref.nii.gz"", ""output_folder"": ""/pat/out"", ""log_path"": ""/pat/log"", ""is_seg"": true, ""fromAreg"": true}","{""input_patient"": ""/pat/scan.nii.gz"", ""input_matrix"": ""/pat/mat"", ""reference_file"": ""/pat/ref.nii.gz"", ""fromAreg"": true, ""output_folder"": ""/pat/out"", ""log_path"": ""/pat/log"", ""is_seg"": true}",1.0,True,
normal vocab,29,CLIC segmentation for /scans/dicom. Models: /clic_v1. Output: /segs.,clic,clic,True,"{""input_path"": ""/scans/dicom"", ""model_folder"": ""/clic_v1"", ""output_dir"": ""/segs""}","{""input_path"": ""/scans/dicom"", ""model_folder"": ""/clic_v1"", ""output_dir"": ""/segs""}","{""input_path"": ""/scans/dicom"", ""model_folder"": ""/clic_v1"", ""output_dir"": ""/segs""}",1.0,True,
normal vocab,30,"ShapeAXI analysis on /data/meshes. Out: /data/results. Type: mesh, Task: regression, Model: net, NN: vgg, Classes: 1. Log: /data/res.log",docshapeaxi,docshapeaxi,True,"{""input_dir"": ""/data/meshes"", ""output_dir"": ""/data/results"", ""data_type"": ""mesh"", ""task"": ""regression"", ""model"": ""net"", ""nn"": ""vgg"", ""num_classes"": 1, ""log_path"": ""/data/res.log""}","{""input_dir"": ""/data/meshes"", ""output_dir"": ""/data/results"", ""data_type"": ""mesh"", ""task"": ""regression"", ""model"": ""net"", ""nn"": ""vgg"", ""num_classes"": 1, ""log_path"": ""/data/res.log""}","{""input_dir"": ""/data/meshes"", ""output_dir"": ""/data/results"", ""data_type"": ""mesh"", ""task"": ""regression"", ""model"": ""net"", ""nn"": ""vgg"", ""num_classes"": 1, ""log_path"": ""/data/res.log""}",1.0,True,
normal vocab,31,Create MedX Dashboard from /results/summaries. Save to /results/dashboard.,medx_dashboard,medx_dashboard,True,"{""summary_folder"": ""/results/summaries"", ""output_folder"": ""/results/dashboard""}","{""summary_folder"": ""/results/summaries"", ""output_folder"": ""/results/dashboard""}","{""summary_folder"": ""/results/summaries"", ""output_folder"": ""/results/dashboard""}",1.0,True,
normal vocab,32,Summarize notes at /in/notes. Model: t5-large. Output: /out/notes. Log: /out/notes.log,medx_summarize,medx_summarize,True,"{""input_notes"": ""/in/notes"", ""input_model"": ""t5-large"", ""output_folder"": ""/out/notes"", ""log_path"": ""/out/notes.log""}","{""input_notes"": ""/in/notes"", ""input_model"": ""t5-large"", ""output_folder"": ""/out/notes"", ""log_path"": ""/out/notes.log""}","{""input_notes"": ""/in/notes"", ""input_model"": ""t5-large"", ""output_folder"": ""/out/notes"", ""log_path"": ""/out/notes.log""}",1.0,True,
normal vocab,33,MRI approximation /mri to CBCT /cbct. Output: /mri_approx.,mri2cbct_approx,mri2cbct_approx,True,"{""cbct_folder"": ""/cbct"", ""mri_folder"": ""/mri"", ""output_folder"": ""/mri_approx""}","{""cbct_folder"": ""/cbct"", ""mri_folder"": ""/mri"", ""output_folder"": ""/mri_approx""}","{""cbct_folder"": ""/cbct"", ""mri_folder"": ""/mri"", ""output_folder"": ""/mri_approx""}",1.0,True,
normal vocab,34,Register MRI /mri_folder to CBCT /cbct_folder with mask /masks/m.nii.gz. Output: /reg_mri.,mri2cbct_reg,mri2cbct_reg,True,"{""output_folder"": ""/reg_mri"", ""mri_folder"": ""/mri_folder"", ""cbct_folder"": ""/cbct_folder"", ""cbct_label2"": ""/masks/m.nii.gz""}","{""output_folder"": ""/reg_mri"", ""mri_folder"": ""/mri_folder"", ""cbct_folder"": ""/cbct_folder"", ""cbct_label2"": ""/masks/m.nii.gz""}","{""output_folder"": ""/reg_mri"", ""mri_folder"": ""/mri_folder"", ""cbct_folder"": ""/cbct_folder"", ""cbct_label2"": ""/masks/m.nii.gz""}",1.0,True,
normal vocab,35,"Left-Right asymmetry crop for CBCT /c, MRI /m, Seg /s. Output: /lrcrop.",mri2cbct_lr_crop,mri2cbct_lr_crop,True,"{""input_folder_CBCT"": ""/c"", ""input_folder_MRI"": ""/m"", ""input_folder_Seg"": ""/s"", ""output_folder"": ""/lrcrop""}","{""input_folder_CBCT"": ""/c"", ""input_folder_MRI"": ""/m"", ""input_folder_Seg"": ""/s"", ""output_folder"": ""/lrcrop""}","{""input_folder_CBCT"": ""/c"", ""input_folder_MRI"": ""/m"", ""input_folder_Seg"": ""/s"", ""output_folder"": ""/lrcrop""}",1.0,True,
normal vocab,36,"Standardize MRI /raw_mri to /standard_mri. Z-spacing: 2.0. Direction: '1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0'",mri2cbct_orient_center,mri2cbct_orient_center,True,"{""input_folder"": ""/raw_mri"", ""direction"": ""1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/standard_mri"", ""acquisition_z_spacing"": 2.0}","{""input_folder"": ""/raw_mri"", ""direction"": ""1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/standard_mri"", ""acquisition_z_spacing"": 2.0}","{""input_folder"": ""/raw_mri"", ""direction"": ""1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0"", ""output_folder"": ""/standard_mri"", ""acquisition_z_spacing"": 2.0}",1.0,True,
normal vocab,37,"Resample datasets in /raw to size [128, 128, 64] and spacing [1.0, 1.0, 2.0]. Output: /res.",mri2cbct_resample,mri2cbct_resample,True,"{""input_folder_MRI"": ""/raw/MRI"", ""input_folder_T2_MRI"": ""/raw/MRI_T2"", ""input_folder_CBCT"": ""/raw/CBCT"", ""input_folder_T2_CBCT"": ""/raw/CBCT_T2"", ""input_folder_Seg"": ""/raw/Seg"", ""input_folder_T2_Seg"": ""/raw/Seg_T2"", ""output_folder"": ""/res"", ""resample_size"": [128, 128, 64], ""spacing"": [1.0, 1.0, 2.0], ""center"": true}","{""output_folder"": ""/res"", ""resample_size"": ""[128, 128, 64]"", ""spacing"": ""[1.0, 1.0, 2.0]""}","{""output_folder"": ""/res"", ""resample_size"": ""[128, 128, 64]"", ""spacing"": ""[1.0, 1.0, 2.0]""}",0.3,False,Missing: input_folder_MRI; Missing: input_folder_T2_MRI; Missing: input_folder_CBCT; Missing: input_folder_T2_CBCT; Missing: input_folder_Seg; Missing: input_folder_T2_Seg; Missing: center
normal vocab,38,TMJ Cropping from CBCT /cbct_path and MRI /mri_path. Segs: /seg_path. Model: /tmj_mod. Out: /tmj_crop. Temp: /tmj_tmp.,mri2cbct_tmj_crop,mri2cbct_tmj_crop,True,"{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}","{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}","{""cbct_folder"": ""/cbct_path"", ""mri_folder"": ""/mri_path"", ""seg_folder"": ""/seg_path"", ""output_folder"": ""/tmj_crop"", ""model_folder"": ""/tmj_mod"", ""tmp_folder"": ""/tmj_tmp""}",1.0,True,
normal vocab,39,Pre-ASO CBCT preprocessing on /input_scans. Model: /aso_model. Out: /output_scans. Log: /log_aso. DCMInput: false.,pre_aso_cbct,pre_aso_cbct,True,"{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}","{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}","{""input"": ""/input_scans"", ""output_folder"": ""/output_scans"", ""model_folder"": ""/aso_model"", ""temp_folder"": ""/log_aso"", ""DCMInput"": false}",1.0,True,
normal vocab,40,"Pre-ASO IOS for teeth 2,3,4. Input: /ios_in, Gold: /ios_gold, Out: /ios_out. Jaw: Lower, Occlusion: true. Log: /ios_pre.log",pre_aso_ios,pre_aso_ios,True,"{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": [""2"", ""3"", ""4""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}","{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": ""2,3,4"", ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}","{""input_folder"": ""/ios_in"", ""gold_folder"": ""/ios_gold"", ""output_folder"": ""/ios_out"", ""list_teeth"": [""2"", ""3"", ""4""], ""occlusion"": true, ""jaw"": ""Lower"", ""log_path"": ""/ios_pre.log""}",1.0,True,
normal vocab,41,"Semi-ASO CBCT alignment. Input: /in, Reference: /ref, Out: /out. Landmarks: A,B,C.",semi_aso_cbct,semi_aso_cbct,True,"{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": [""A"", ""B"", ""C""]}","{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": ""A B C""}","{""input"": ""/in"", ""gold_folder"": ""/ref"", ""output_folder"": ""/out"", ""list_landmark"": [""A"", ""B"", ""C""]}",1.0,True,
normal vocab,42,"Semi-ASO IOS alignment. Input: /in, Gold: /gold, Out: /out. Landmarks: L1,L2. Jaw: Upper, Occlusion: false. Log: /log.txt",semi_aso_ios,semi_aso_ios,True,"{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": [""L1"", ""L2""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}","{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": ""L1,L2"", ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}","{""input_folder"": ""/in"", ""gold_folder"": ""/gold"", ""output_folder"": ""/out"", ""list_landmark"": [""L1"", ""L2""], ""occlusion"": false, ""jaw"": ""Upper"", ""log_path"": ""/log.txt""}",1.0,True,
normal vocab,43,Run flexible registration on surface /meshes/upper_jaw.vtk with curve patches. Output folder: /meshes/registered/,flexreg,flexreg,True,"{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}","{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}","{""input_surface"": ""/meshes/upper_jaw.vtk"", ""patch_type"": ""curve"", ""output_folder"": ""/meshes/registered/""}",1.0,True,
normal vocab,44,Can you do patch-based deformable registration on /scans/dental_surface.stl? Use the delete patch type. Save to /scans/flexreg_result/,flexreg,flexreg,True,"{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}","{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}","{""input_surface"": ""/scans/dental_surface.stl"", ""patch_type"": ""delete"", ""output_folder"": ""/scans/flexreg_result/""}",1.0,True,
normal vocab,45,Segment dental structures from CBCT folder /data/study_cohort/ using models /opt/nnunet/dental/. Output to /data/study_cohort/segmentations/. Log to /data/study_cohort/seg_log.txt,batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/data/study_cohort/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""models_folder"": ""/opt/nnunet/dental/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}","{""input_folder"": ""/data/study_cohort/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""models_folder"": ""/opt/nnunet/dental/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}","{""input_folder"": ""/data/study_cohort/"", ""output_folder"": ""/data/study_cohort/segmentations/"", ""models_folder"": ""/opt/nnunet/dental/"", ""log_path"": ""/data/study_cohort/seg_log.txt""}",1.0,True,
normal vocab,46,Can you process multiple CBCT scans for dental segmentation? Scans are in /hospital/dental_clinic/cbct_archive/. Models: /hospital/models/teeth_seg/. Results folder: /hospital/dental_clinic/auto_seg/. Log: /hospital/dental_clinic/process.log,batchdentalseg,batchdentalseg,True,"{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}","{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}","{""input_folder"": ""/hospital/dental_clinic/cbct_archive/"", ""output_folder"": ""/hospital/dental_clinic/auto_seg/"", ""models_folder"": ""/hospital/models/teeth_seg/"", ""log_path"": ""/hospital/dental_clinic/process.log""}",1.0,True,
beginners,1,"Can you find the dots on the bone scans in /data/scans? Use the models in /models/ali and save them to /output. My computer needs /tmp for a second and these are simple files, not DICOM.",ali_cbct,ali_cbct,True,"{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""lm_type"": ""1,2,3"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}","{""input"": ""/data/scans"", ""dir_models"": ""/models/ali"", ""output_dir"": ""/output"", ""temp_fold"": ""/tmp"", ""DCMInput"": false}",0.833,False,Missing: lm_type
beginners,2,I need to mark teeth 8 and 9 on the picture at /data/tooth.stl. Use the /models/ios folder and save the result to /output/marks. Please write down what happened in /output/log.txt.,ali_ios,ali_ios,True,"{""input"": ""/data/tooth.stl"", ""dir_models"": ""/models/ios"", ""lm_type"": ""cusp fossa"", ""teeth"": ""8 9"", ""output_dir"": ""/output/marks"", ""log_path"": ""/output/log.txt""}","{""input"": ""/data/tooth.stl"", ""dir_models"": ""/models/ios"", ""teeth"": ""8 9"", ""output_dir"": ""/output/marks"", ""log_path"": ""/output/log.txt""}","{""input"": ""/data/tooth.stl"", ""dir_models"": ""/models/ios"", ""teeth"": [""8"", ""9""], ""output_dir"": ""/output/marks"", ""log_path"": ""/output/log.txt""}",0.667,False,"Missing: lm_type; 'teeth': expected '8 9', got ['8', '9']"
beginners,3,Please color in the top and bottom jaw from the scans in /data/cbct. Use the AI in /models/nnunet and put the new files in /data/results. Save the log to /data/results/info.log.,amasss_cli,amasss_cli,True,"{""inputVolume"": ""/data/cbct"", ""modelDirectory"": ""/models/nnunet"", ""skullStructure"": ""Mandible,Maxilla"", ""output_folder"": ""/data/results"", ""temp_fold"": ""/data/results/info.log""}","{""inputVolume"": ""/data/cbct"", ""modelDirectory"": ""/models/nnunet"", ""skullStructure"": ""Maxilla,Mandible"", ""output_folder"": ""/data/results"", ""temp_fold"": ""/data/results/info.log""}","{""inputVolume"": ""/data/cbct"", ""modelDirectory"": ""/models/nnunet"", ""skullStructure"": ""Maxilla,Mandible"", ""output_folder"": ""/data/results"", ""temp_fold"": ""/data/results/info.log""}",0.8,False,"'skullStructure': expected 'Mandible,Maxilla', got 'Maxilla,Mandible'"
beginners,4,Can you line up the old scans in /data/T1 with the new ones in /data/T2 for the bottom jaw? Put them in /data/lined_up and use /data/tmp for the work. These are not DICOM.,areg_cbct,areg_cbct,True,"{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/lined_up"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/lined_up"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}","{""t1_folder"": ""/data/T1"", ""t2_folder"": ""/data/T2"", ""reg_type"": ""MAND"", ""output_folder"": ""/data/lined_up"", ""DCMInput"": false, ""temp_folder"": ""/data/tmp""}",1.0,True,
beginners,5,"Match the first mouth scan in /data/pre with the second one in /data/post. Use the helper model at /models/refine, save it to /data/matched, and log it to /data/matched/log.txt.",areg_ios,areg_ios,True,"{""T1"": ""/data/pre"", ""T2"": ""/data/post"", ""output"": ""/data/matched"", ""model"": ""/models/refine"", ""log_path"": ""/data/matched/log.txt"", ""areg_mode"": ""Auto_IOS""}","{""T1"": ""/data/pre"", ""T2"": ""/data/post"", ""output"": ""/data/matched"", ""model"": ""/models/refine"", ""log_path"": ""/data/matched/log.txt""}","{""T1"": ""/data/pre"", ""T2"": ""/data/post"", ""output"": ""/data/matched"", ""model"": ""/models/refine"", ""log_path"": ""/data/matched/log.txt""}",0.833,False,Missing: areg_mode
beginners,6,Cut out the small boxes from the big scans in /data/scans using the marker file /data/box.json. Save the small pieces in /data/cutouts and log to /data/cutouts/log.txt.,autocrop3d,autocrop3d,True,"{""scan_files_path"": ""/data/scans"", ""path_ROI_file"": ""/data/box.json"", ""output_path"": ""/data/cutouts"", ""box_Size"": true, ""logPath"": ""/data/cutouts/log.txt""}","{""scan_files_path"": ""/data/scans"", ""path_ROI_file"": ""/data/box.json"", ""output_path"": ""/data/cutouts"", ""logPath"": ""/data/cutouts/log.txt""}","{""scan_files_path"": ""/data/scans"", ""path_ROI_file"": ""/data/box.json"", ""output_path"": ""/data/cutouts"", ""logPath"": ""/data/cutouts/log.txt""}",0.8,False,Missing: box_Size
